exp_moment,animal_ID,model,history_len,config_name,repeat_idx,total_reward,n_actions,timestamp,seed,hpo_config
260119-172108,033,DRQN_rand,0,ego,1,89.0,195,2026-03-17T04:12:46.495918,47352,aggressive
260119-172108,033,DRQN_rand,0,ego,2,14.0,195,2026-03-17T04:12:47.411097,47353,aggressive
260119-172108,033,DRQN_rand,0,ego,3,13.0,195,2026-03-17T04:12:48.274434,47354,aggressive
260119-172108,033,DRQN_rand,0,ego,4,43.0,195,2026-03-17T04:12:49.080950,47355,aggressive
260117-175942,033,DRQN_rand,0,ego,0,18.0,135,2026-03-17T04:12:49.627256,47351,aggressive
260117-175942,033,DRQN_rand,0,ego,1,54.0,135,2026-03-17T04:12:50.303119,47352,aggressive
260117-175942,033,DRQN_rand,0,ego,2,12.0,135,2026-03-17T04:12:50.925761,47353,aggressive
260117-175942,033,DRQN_rand,0,ego,3,13.0,135,2026-03-17T04:12:51.495983,47354,aggressive
260117-175942,033,DRQN_rand,0,ego,4,25.0,135,2026-03-17T04:12:52.123582,47355,aggressive
260116-175247,033,DRQN_rand,0,ego,0,37.0,179,2026-03-17T04:12:52.843124,47351,aggressive
260116-175247,033,DRQN_rand,0,ego,1,76.0,179,2026-03-17T04:12:53.715505,47352,aggressive
260116-175247,033,DRQN_rand,0,ego,2,12.0,179,2026-03-17T04:12:54.524786,47353,aggressive
260116-175247,033,DRQN_rand,0,ego,3,13.0,179,2026-03-17T04:12:55.267179,47354,aggressive
260116-175247,033,DRQN_rand,0,ego,4,36.0,179,2026-03-17T04:12:56.225347,47355,aggressive
251231-172527,031,DRQN_rand,0,ego,0,14.0,121,2026-03-17T04:12:56.828357,47351,aggressive
251231-172527,031,DRQN_rand,0,ego,1,54.0,121,2026-03-17T04:12:57.503380,47352,aggressive
251231-172527,031,DRQN_rand,0,ego,2,12.0,121,2026-03-17T04:12:58.085208,47353,aggressive
251231-172527,031,DRQN_rand,0,ego,3,13.0,121,2026-03-17T04:12:58.604259,47354,aggressive
251231-172527,031,DRQN_rand,0,ego,4,25.0,121,2026-03-17T04:12:59.200345,47355,aggressive
251230-171810,031,DRQN_rand,0,ego,0,37.0,171,2026-03-17T04:12:59.996412,47351,aggressive
251230-171810,031,DRQN_rand,0,ego,1,69.0,171,2026-03-17T04:13:00.901328,47352,aggressive
251230-171810,031,DRQN_rand,0,ego,2,12.0,171,2026-03-17T04:13:01.672274,47353,aggressive
251230-171810,031,DRQN_rand,0,ego,3,13.0,171,2026-03-17T04:13:02.323215,47354,aggressive
251230-171810,031,DRQN_rand,0,ego,4,28.0,171,2026-03-17T04:13:03.063933,47355,aggressive
251229-180544,031,DRQN_rand,0,ego,0,55.0,318,2026-03-17T04:13:04.467747,47351,aggressive
251229-180544,031,DRQN_rand,0,ego,1,158.0,318,2026-03-17T04:13:05.979019,47352,aggressive
251229-180544,031,DRQN_rand,0,ego,2,108.0,318,2026-03-17T04:13:07.614763,47353,aggressive
251229-180544,031,DRQN_rand,0,ego,3,20.0,318,2026-03-17T04:13:08.897340,47354,aggressive
251229-180544,031,DRQN_rand,0,ego,4,100.0,318,2026-03-17T04:13:10.282520,47355,aggressive
251228-174043,031,DRQN_rand,0,ego,0,22.0,195,2026-03-17T04:13:11.068268,47351,aggressive
251228-174043,031,DRQN_rand,0,ego,1,23.0,195,2026-03-17T04:13:11.973557,47352,aggressive
251228-174043,031,DRQN_rand,0,ego,2,27.0,195,2026-03-17T04:13:12.852997,47353,aggressive
251228-174043,031,DRQN_rand,0,ego,3,102.0,195,2026-03-17T04:13:13.755337,47354,aggressive
251228-174043,031,DRQN_rand,0,ego,4,42.0,195,2026-03-17T04:13:16.164742,47355,aggressive
251227-174332,031,DRQN_rand,0,ego,0,22.0,247,2026-03-17T04:13:17.060397,47351,aggressive
251227-174332,031,DRQN_rand,0,ego,1,23.0,247,2026-03-17T04:13:18.092813,47352,aggressive
251227-174332,031,DRQN_rand,0,ego,2,34.0,247,2026-03-17T04:13:19.072150,47353,aggressive
251227-174332,031,DRQN_rand,0,ego,3,137.0,247,2026-03-17T04:13:19.991826,47354,aggressive
251227-174332,031,DRQN_rand,0,ego,4,77.0,247,2026-03-17T04:13:20.880029,47355,aggressive
251226-181307,031,DRQN_rand,0,ego,0,22.0,208,2026-03-17T04:13:21.788792,47351,aggressive
251226-181307,031,DRQN_rand,0,ego,1,23.0,208,2026-03-17T04:13:22.667016,47352,aggressive
251226-181307,031,DRQN_rand,0,ego,2,27.0,208,2026-03-17T04:13:23.597654,47353,aggressive
251226-181307,031,DRQN_rand,0,ego,3,106.0,208,2026-03-17T04:13:24.460929,47354,aggressive
251226-181307,031,DRQN_rand,0,ego,4,51.0,208,2026-03-17T04:13:25.315826,47355,aggressive
251225-181630,031,DRQN_rand,0,ego,0,22.0,178,2026-03-17T04:13:26.091440,47351,aggressive
251225-181630,031,DRQN_rand,0,ego,1,23.0,178,2026-03-17T04:13:26.936561,47352,aggressive
251225-181630,031,DRQN_rand,0,ego,2,18.0,178,2026-03-17T04:13:27.761893,47353,aggressive
251225-181630,031,DRQN_rand,0,ego,3,92.0,178,2026-03-17T04:13:28.512887,47354,aggressive
251225-181630,031,DRQN_rand,0,ego,4,37.0,178,2026-03-17T04:13:29.188891,47355,aggressive
251224-181729,031,DRQN_rand,0,ego,0,20.0,80,2026-03-17T04:13:29.506387,47351,aggressive
251224-181729,031,DRQN_rand,0,ego,1,23.0,80,2026-03-17T04:13:30.055330,47352,aggressive
251224-181729,031,DRQN_rand,0,ego,2,8.0,80,2026-03-17T04:13:30.457623,47353,aggressive
251224-181729,031,DRQN_rand,0,ego,3,24.0,80,2026-03-17T04:13:30.872265,47354,aggressive
251224-181729,031,DRQN_rand,0,ego,4,14.0,80,2026-03-17T04:13:31.230922,47355,aggressive
251222-194856,031,DRQN_rand,0,ego,0,22.0,212,2026-03-17T04:13:32.127506,47351,aggressive
251222-194856,031,DRQN_rand,0,ego,1,23.0,212,2026-03-17T04:13:32.995903,47352,aggressive
251222-194856,031,DRQN_rand,0,ego,2,27.0,212,2026-03-17T04:13:33.881010,47353,aggressive
251222-194856,031,DRQN_rand,0,ego,3,110.0,212,2026-03-17T04:13:34.679413,47354,aggressive
251222-194856,031,DRQN_rand,0,ego,4,55.0,212,2026-03-17T04:13:35.449168,47355,aggressive
251221-193410,031,DRQN_rand,0,ego,0,82.0,529,2026-03-17T04:13:37.607824,47351,aggressive
251221-193410,031,DRQN_rand,0,ego,1,111.0,529,2026-03-17T04:13:39.991995,47352,aggressive
251221-193410,031,DRQN_rand,0,ego,2,138.0,529,2026-03-17T04:13:42.274336,47353,aggressive
251221-193410,031,DRQN_rand,0,ego,3,272.0,529,2026-03-17T04:13:44.388606,47354,aggressive
251221-193410,031,DRQN_rand,0,ego,4,236.0,529,2026-03-17T04:13:46.690003,47355,aggressive
251220-165800,031,DRQN_rand,0,ego,0,97.0,695,2026-03-17T04:13:49.776367,47351,aggressive
251220-165800,031,DRQN_rand,0,ego,1,151.0,695,2026-03-17T04:13:52.846649,47352,aggressive
251220-165800,031,DRQN_rand,0,ego,2,205.0,695,2026-03-17T04:13:55.902698,47353,aggressive
251220-165800,031,DRQN_rand,0,ego,3,391.0,695,2026-03-17T04:13:58.870661,47354,aggressive
251220-165800,031,DRQN_rand,0,ego,4,279.0,695,2026-03-17T04:14:01.810481,47355,aggressive
251130-232218,031,DRQN_rand,0,ego,0,22.0,239,2026-03-17T04:14:02.886388,47351,aggressive
251130-232218,031,DRQN_rand,0,ego,1,23.0,239,2026-03-17T04:14:04.017134,47352,aggressive
251130-232218,031,DRQN_rand,0,ego,2,34.0,239,2026-03-17T04:14:05.211834,47353,aggressive
251130-232218,031,DRQN_rand,0,ego,3,133.0,239,2026-03-17T04:14:06.209085,47354,aggressive
251130-232218,031,DRQN_rand,0,ego,4,69.0,239,2026-03-17T04:14:07.315428,47355,aggressive
251130-134624,031,DRQN_rand,0,ego,0,22.0,270,2026-03-17T04:14:08.398901,47351,aggressive
251130-134624,031,DRQN_rand,0,ego,1,36.0,270,2026-03-17T04:14:09.723470,47352,aggressive
251130-134624,031,DRQN_rand,0,ego,2,42.0,270,2026-03-17T04:14:10.939431,47353,aggressive
251130-134624,031,DRQN_rand,0,ego,3,154.0,270,2026-03-17T04:14:12.044106,47354,aggressive
251130-134624,031,DRQN_rand,0,ego,4,94.0,270,2026-03-17T04:14:13.092289,47355,aggressive
251129-155326,031,DRQN_rand,0,ego,0,71.0,420,2026-03-17T04:14:15.014435,47351,aggressive
251129-155326,031,DRQN_rand,0,ego,1,208.0,420,2026-03-17T04:14:16.846201,47352,aggressive
251129-155326,031,DRQN_rand,0,ego,2,168.0,420,2026-03-17T04:14:19.003909,47353,aggressive
251129-155326,031,DRQN_rand,0,ego,3,32.0,420,2026-03-17T04:14:20.821026,47354,aggressive
251129-155326,031,DRQN_rand,0,ego,4,165.0,420,2026-03-17T04:14:22.681239,47355,aggressive
251128-125956,031,DRQN_rand,0,ego,0,55.0,271,2026-03-17T04:14:23.813570,47351,aggressive
251128-125956,031,DRQN_rand,0,ego,1,126.0,271,2026-03-17T04:14:25.227355,47352,aggressive
251128-125956,031,DRQN_rand,0,ego,2,73.0,271,2026-03-17T04:14:26.603601,47353,aggressive
251128-125956,031,DRQN_rand,0,ego,3,13.0,271,2026-03-17T04:14:27.837699,47354,aggressive
251128-125956,031,DRQN_rand,0,ego,4,70.0,271,2026-03-17T04:14:29.045042,47355,aggressive
251127-113857,031,DRQN_rand,0,ego,0,22.0,140,2026-03-17T04:14:29.705282,47351,aggressive
251127-113857,031,DRQN_rand,0,ego,1,54.0,140,2026-03-17T04:14:30.567132,47352,aggressive
251127-113857,031,DRQN_rand,0,ego,2,12.0,140,2026-03-17T04:14:31.217841,47353,aggressive
251127-113857,031,DRQN_rand,0,ego,3,13.0,140,2026-03-17T04:14:31.828286,47354,aggressive
251127-113857,031,DRQN_rand,0,ego,4,25.0,140,2026-03-17T04:14:32.633797,47355,aggressive
251126-135239,031,DRQN_rand,0,ego,0,55.0,317,2026-03-17T04:14:34.256003,47351,aggressive
251126-135239,031,DRQN_rand,0,ego,1,157.0,317,2026-03-17T04:14:35.970798,47352,aggressive
251126-135239,031,DRQN_rand,0,ego,2,107.0,317,2026-03-17T04:14:37.746187,47353,aggressive
251126-135239,031,DRQN_rand,0,ego,3,20.0,317,2026-03-17T04:14:39.289746,47354,aggressive
251126-135239,031,DRQN_rand,0,ego,4,99.0,317,2026-03-17T04:14:40.818918,47355,aggressive
251125-162636,031,DRQN_rand,0,ego,0,55.0,327,2026-03-17T04:14:42.468180,47351,aggressive
251125-162636,031,DRQN_rand,0,ego,1,163.0,327,2026-03-17T04:14:44.173584,47352,aggressive
251125-162636,031,DRQN_rand,0,ego,2,111.0,327,2026-03-17T04:14:46.011865,47353,aggressive
251125-162636,031,DRQN_rand,0,ego,3,22.0,327,2026-03-17T04:14:47.418877,47354,aggressive
251125-162636,031,DRQN_rand,0,ego,4,106.0,327,2026-03-17T04:14:49.070675,47355,aggressive
251124-164313,031,DRQN_rand,0,ego,0,55.0,306,2026-03-17T04:14:50.545934,47351,aggressive
251124-164313,031,DRQN_rand,0,ego,1,153.0,306,2026-03-17T04:14:52.047787,47352,aggressive
251124-164313,031,DRQN_rand,0,ego,2,98.0,306,2026-03-17T04:14:53.994973,47353,aggressive
251124-164313,031,DRQN_rand,0,ego,3,18.0,306,2026-03-17T04:14:56.006028,47354,aggressive
251124-164313,031,DRQN_rand,0,ego,4,91.0,306,2026-03-17T04:14:58.239472,47355,aggressive
251123-125720,031,DRQN_rand,0,ego,0,37.0,219,2026-03-17T04:14:59.209402,47351,aggressive
251123-125720,031,DRQN_rand,0,ego,1,97.0,219,2026-03-17T04:15:00.242476,47352,aggressive
251123-125720,031,DRQN_rand,0,ego,2,35.0,219,2026-03-17T04:15:01.372342,47353,aggressive
251123-125720,031,DRQN_rand,0,ego,3,13.0,219,2026-03-17T04:15:02.223025,47354,aggressive
251123-125720,031,DRQN_rand,0,ego,4,55.0,219,2026-03-17T04:15:03.141634,47355,aggressive
251122-140850,031,DRQN_rand,0,ego,0,22.0,156,2026-03-17T04:15:03.776981,47351,aggressive
251122-140850,031,DRQN_rand,0,ego,1,23.0,156,2026-03-17T04:15:04.486868,47352,aggressive
251122-140850,031,DRQN_rand,0,ego,2,13.0,156,2026-03-17T04:15:05.169591,47353,aggressive
251122-140850,031,DRQN_rand,0,ego,3,82.0,156,2026-03-17T04:15:05.809574,47354,aggressive
251122-140850,031,DRQN_rand,0,ego,4,37.0,156,2026-03-17T04:15:06.421062,47355,aggressive
251121-141557,031,DRQN_rand,0,ego,0,22.0,207,2026-03-17T04:15:07.210994,47351,aggressive
251121-141557,031,DRQN_rand,0,ego,1,23.0,207,2026-03-17T04:15:08.134299,47352,aggressive
251121-141557,031,DRQN_rand,0,ego,2,27.0,207,2026-03-17T04:15:09.017360,47353,aggressive
251121-141557,031,DRQN_rand,0,ego,3,105.0,207,2026-03-17T04:15:10.003533,47354,aggressive
251121-141557,031,DRQN_rand,0,ego,4,50.0,207,2026-03-17T04:15:10.953446,47355,aggressive
251120-132717,031,DRQN_rand,0,ego,0,55.0,296,2026-03-17T04:15:12.443339,47351,aggressive
251120-132717,031,DRQN_rand,0,ego,1,146.0,296,2026-03-17T04:15:13.945510,47352,aggressive
251120-132717,031,DRQN_rand,0,ego,2,92.0,296,2026-03-17T04:15:15.718546,47353,aggressive
251120-132717,031,DRQN_rand,0,ego,3,14.0,296,2026-03-17T04:15:17.052906,47354,aggressive
251120-132717,031,DRQN_rand,0,ego,4,81.0,296,2026-03-17T04:15:18.556807,47355,aggressive
251119-171644,031,DRQN_rand,0,ego,0,249.0,546,2026-03-17T04:15:21.053920,47351,aggressive
251119-171644,031,DRQN_rand,0,ego,1,230.0,546,2026-03-17T04:15:23.642460,47352,aggressive
251119-171644,031,DRQN_rand,0,ego,2,296.0,546,2026-03-17T04:15:26.216079,47353,aggressive
251119-171644,031,DRQN_rand,0,ego,3,305.0,546,2026-03-17T04:15:28.862229,47354,aggressive
251119-171644,031,DRQN_rand,0,ego,4,373.0,546,2026-03-17T04:15:31.267869,47355,aggressive
251116-180749,033,DRQN_rand,0,ego,0,16.0,89,2026-03-17T04:15:31.657958,47351,aggressive
251116-180749,033,DRQN_rand,0,ego,1,28.0,89,2026-03-17T04:15:32.218206,47352,aggressive
251116-180749,033,DRQN_rand,0,ego,2,24.0,89,2026-03-17T04:15:32.671504,47353,aggressive
251116-180749,033,DRQN_rand,0,ego,3,14.0,89,2026-03-17T04:15:33.133884,47354,aggressive
251116-180749,033,DRQN_rand,0,ego,4,29.0,89,2026-03-17T04:15:33.715658,47355,aggressive
251115-180903,033,DRQN_rand,0,ego,0,46.0,96,2026-03-17T04:15:34.136638,47351,aggressive
251115-180903,033,DRQN_rand,0,ego,1,23.0,96,2026-03-17T04:15:34.747519,47352,aggressive
251115-180903,033,DRQN_rand,0,ego,2,15.0,96,2026-03-17T04:15:35.489753,47353,aggressive
251115-180903,033,DRQN_rand,0,ego,3,21.0,96,2026-03-17T04:15:36.043256,47354,aggressive
251115-180903,033,DRQN_rand,0,ego,4,13.0,96,2026-03-17T04:15:36.739652,47355,aggressive
251113-230441,033,DRQN_rand,0,ego,0,28.0,67,2026-03-17T04:15:37.111551,47351,aggressive
251113-230441,033,DRQN_rand,0,ego,1,22.0,67,2026-03-17T04:15:37.608422,47352,aggressive
251113-230441,033,DRQN_rand,0,ego,2,12.0,67,2026-03-17T04:15:38.033730,47353,aggressive
251113-230441,033,DRQN_rand,0,ego,3,11.0,67,2026-03-17T04:15:38.446148,47354,aggressive
251113-230441,033,DRQN_rand,0,ego,4,9.0,67,2026-03-17T04:15:38.919398,47355,aggressive
251112-225928,033,DRQN_rand,0,ego,0,41.0,90,2026-03-17T04:15:39.382206,47351,aggressive
251112-225928,033,DRQN_rand,0,ego,1,22.0,90,2026-03-17T04:15:40.036897,47352,aggressive
251112-225928,033,DRQN_rand,0,ego,2,12.0,90,2026-03-17T04:15:40.650974,47353,aggressive
251112-225928,033,DRQN_rand,0,ego,3,15.0,90,2026-03-17T04:15:41.172039,47354,aggressive
251112-225928,033,DRQN_rand,0,ego,4,10.0,90,2026-03-17T04:15:41.580971,47355,aggressive
251111-225736,033,DRQN_rand,0,ego,0,22.0,69,2026-03-17T04:15:41.894466,47351,aggressive
251111-225736,033,DRQN_rand,0,ego,1,21.0,69,2026-03-17T04:15:42.219352,47352,aggressive
251111-225736,033,DRQN_rand,0,ego,2,8.0,69,2026-03-17T04:15:42.542322,47353,aggressive
251111-225736,033,DRQN_rand,0,ego,3,21.0,69,2026-03-17T04:15:42.823381,47354,aggressive
251111-225736,033,DRQN_rand,0,ego,4,21.0,69,2026-03-17T04:15:43.138396,47355,aggressive
251109-230458,033,DRQN_rand,0,ego,0,22.0,51,2026-03-17T04:15:43.393318,47351,aggressive
251109-230458,033,DRQN_rand,0,ego,1,20.0,51,2026-03-17T04:15:43.657870,47352,aggressive
251109-230458,033,DRQN_rand,0,ego,2,8.0,51,2026-03-17T04:15:43.884135,47353,aggressive
251109-230458,033,DRQN_rand,0,ego,3,13.0,51,2026-03-17T04:15:44.091422,47354,aggressive
251109-230458,033,DRQN_rand,0,ego,4,18.0,51,2026-03-17T04:15:44.348124,47355,aggressive
251108-230846,033,DRQN_rand,0,ego,0,56.0,128,2026-03-17T04:15:44.824154,47351,aggressive
251108-230846,033,DRQN_rand,0,ego,1,40.0,128,2026-03-17T04:15:45.408284,47352,aggressive
251108-230846,033,DRQN_rand,0,ego,2,27.0,128,2026-03-17T04:15:46.002583,47353,aggressive
251108-230846,033,DRQN_rand,0,ego,3,40.0,128,2026-03-17T04:15:46.490641,47354,aggressive
251108-230846,033,DRQN_rand,0,ego,4,13.0,128,2026-03-17T04:15:47.056555,47355,aggressive
251107-230429,033,DRQN_rand,0,ego,0,57.0,146,2026-03-17T04:15:47.589458,47351,aggressive
251107-230429,033,DRQN_rand,0,ego,1,48.0,146,2026-03-17T04:15:48.299830,47352,aggressive
251107-230429,033,DRQN_rand,0,ego,2,35.0,146,2026-03-17T04:15:48.984624,47353,aggressive
251107-230429,033,DRQN_rand,0,ego,3,42.0,146,2026-03-17T04:15:49.574506,47354,aggressive
251107-230429,033,DRQN_rand,0,ego,4,13.0,146,2026-03-17T04:15:50.213680,47355,aggressive
251106-230142,033,DRQN_rand,0,ego,0,94.0,285,2026-03-17T04:15:51.396688,47351,aggressive
251106-230142,033,DRQN_rand,0,ego,1,87.0,285,2026-03-17T04:15:52.780634,47352,aggressive
251106-230142,033,DRQN_rand,0,ego,2,96.0,285,2026-03-17T04:15:54.097072,47353,aggressive
251106-230142,033,DRQN_rand,0,ego,3,137.0,285,2026-03-17T04:15:55.394433,47354,aggressive
251106-230142,033,DRQN_rand,0,ego,4,185.0,285,2026-03-17T04:15:56.673210,47355,aggressive
251105-230500,033,DRQN_rand,0,ego,0,50.0,172,2026-03-17T04:15:57.429788,47351,aggressive
251105-230500,033,DRQN_rand,0,ego,1,40.0,172,2026-03-17T04:15:58.399066,47352,aggressive
251105-230500,033,DRQN_rand,0,ego,2,35.0,172,2026-03-17T04:15:59.179323,47353,aggressive
251105-230500,033,DRQN_rand,0,ego,3,66.0,172,2026-03-17T04:16:00.067082,47354,aggressive
251105-230500,033,DRQN_rand,0,ego,4,96.0,172,2026-03-17T04:16:00.781581,47355,aggressive
251104-230415,033,DRQN_rand,0,ego,0,19.0,87,2026-03-17T04:16:01.216933,47351,aggressive
251104-230415,033,DRQN_rand,0,ego,1,17.0,87,2026-03-17T04:16:01.663281,47352,aggressive
251104-230415,033,DRQN_rand,0,ego,2,10.0,87,2026-03-17T04:16:02.090167,47353,aggressive
251104-230415,033,DRQN_rand,0,ego,3,40.0,87,2026-03-17T04:16:02.623970,47354,aggressive
251104-230415,033,DRQN_rand,0,ego,4,35.0,87,2026-03-17T04:16:02.992949,47355,aggressive
260201-212331,033,DRQN_rand,0,ego,0,83.0,294,2026-03-17T04:16:04.323605,47351,aggressive
260201-212331,033,DRQN_rand,0,ego,1,106.0,294,2026-03-17T04:16:05.579888,47352,aggressive
260201-212331,033,DRQN_rand,0,ego,2,162.0,294,2026-03-17T04:16:06.856009,47353,aggressive
260201-212331,033,DRQN_rand,0,ego,3,136.0,294,2026-03-17T04:16:08.024709,47354,aggressive
260201-212331,033,DRQN_rand,0,ego,4,137.0,294,2026-03-17T04:16:09.319320,47355,aggressive
260202-202543,033,DRQN_rand,0,ego,0,44.0,236,2026-03-17T04:16:10.392760,47351,aggressive
260202-202543,033,DRQN_rand,0,ego,1,70.0,236,2026-03-17T04:16:11.266906,47352,aggressive
260202-202543,033,DRQN_rand,0,ego,2,117.0,236,2026-03-17T04:16:12.382483,47353,aggressive
260202-202543,033,DRQN_rand,0,ego,3,101.0,236,2026-03-17T04:16:13.329973,47354,aggressive
260202-202543,033,DRQN_rand,0,ego,4,97.0,236,2026-03-17T04:16:14.268230,47355,aggressive
260203-171228,033,DRQN_rand,0,ego,0,56.0,255,2026-03-17T04:16:15.542651,47351,aggressive
260203-171228,033,DRQN_rand,0,ego,1,83.0,255,2026-03-17T04:16:16.586024,47352,aggressive
260203-171228,033,DRQN_rand,0,ego,2,134.0,255,2026-03-17T04:16:17.780789,47353,aggressive
260203-171228,033,DRQN_rand,0,ego,3,107.0,255,2026-03-17T04:16:18.763119,47354,aggressive
260203-171228,033,DRQN_rand,0,ego,4,114.0,255,2026-03-17T04:16:19.781014,47355,aggressive
260204-193925,033,DRQN_rand,0,ego,0,15.0,151,2026-03-17T04:16:20.670976,47351,aggressive
260204-193925,033,DRQN_rand,0,ego,1,28.0,151,2026-03-17T04:16:21.318391,47352,aggressive
260204-193925,033,DRQN_rand,0,ego,2,69.0,151,2026-03-17T04:16:22.005751,47353,aggressive
260204-193925,033,DRQN_rand,0,ego,3,56.0,151,2026-03-17T04:16:22.678397,47354,aggressive
260204-193925,033,DRQN_rand,0,ego,4,39.0,151,2026-03-17T04:16:23.315527,47355,aggressive
260205-191855,033,DRQN_rand,0,ego,0,13.0,127,2026-03-17T04:16:24.050324,47351,aggressive
260205-191855,033,DRQN_rand,0,ego,1,28.0,127,2026-03-17T04:16:24.617342,47352,aggressive
260205-191855,033,DRQN_rand,0,ego,2,53.0,127,2026-03-17T04:16:25.202125,47353,aggressive
260205-191855,033,DRQN_rand,0,ego,3,42.0,127,2026-03-17T04:16:25.768281,47354,aggressive
260205-191855,033,DRQN_rand,0,ego,4,26.0,127,2026-03-17T04:16:26.433484,47355,aggressive
260206-144834,033,DRQN_rand,0,ego,0,168.0,518,2026-03-17T04:16:28.680865,47351,aggressive
260206-144834,033,DRQN_rand,0,ego,1,204.0,518,2026-03-17T04:16:30.802713,47352,aggressive
260206-144834,033,DRQN_rand,0,ego,2,303.0,518,2026-03-17T04:16:32.912842,47353,aggressive
260206-144834,033,DRQN_rand,0,ego,3,295.0,518,2026-03-17T04:16:34.992086,47354,aggressive
260206-144834,033,DRQN_rand,0,ego,4,293.0,518,2026-03-17T04:16:37.183015,47355,aggressive
260208-145358,033,DRQN_rand,0,ego,0,42.0,234,2026-03-17T04:16:38.259654,47351,aggressive
260208-145358,033,DRQN_rand,0,ego,1,68.0,234,2026-03-17T04:16:39.303223,47352,aggressive
260208-145358,033,DRQN_rand,0,ego,2,115.0,234,2026-03-17T04:16:40.283501,47353,aggressive
260208-145358,033,DRQN_rand,0,ego,3,99.0,234,2026-03-17T04:16:41.229376,47354,aggressive
260208-145358,033,DRQN_rand,0,ego,4,96.0,234,2026-03-17T04:16:42.196663,47355,aggressive
260209-143612,033,DRQN_rand,0,ego,0,39.0,223,2026-03-17T04:16:43.240646,47351,aggressive
260209-143612,033,DRQN_rand,0,ego,1,65.0,223,2026-03-17T04:16:44.144765,47352,aggressive
260209-143612,033,DRQN_rand,0,ego,2,112.0,223,2026-03-17T04:16:45.246555,47353,aggressive
260209-143612,033,DRQN_rand,0,ego,3,90.0,223,2026-03-17T04:16:46.206935,47354,aggressive
260209-143612,033,DRQN_rand,0,ego,4,94.0,223,2026-03-17T04:16:47.112408,47355,aggressive
260210-142932,033,DRQN_rand,0,ego,0,44.0,236,2026-03-17T04:16:48.335731,47351,aggressive
260210-142932,033,DRQN_rand,0,ego,1,70.0,236,2026-03-17T04:16:49.289440,47352,aggressive
260210-142932,033,DRQN_rand,0,ego,2,117.0,236,2026-03-17T04:16:50.280820,47353,aggressive
260210-142932,033,DRQN_rand,0,ego,3,101.0,236,2026-03-17T04:16:51.379538,47354,aggressive
260210-142932,033,DRQN_rand,0,ego,4,97.0,236,2026-03-17T04:16:52.309088,47355,aggressive
260211-143636,033,DRQN_rand,0,ego,0,76.0,283,2026-03-17T04:16:53.735461,47351,aggressive
260211-143636,033,DRQN_rand,0,ego,1,101.0,283,2026-03-17T04:16:55.014348,47352,aggressive
260211-143636,033,DRQN_rand,0,ego,2,159.0,283,2026-03-17T04:16:56.336987,47353,aggressive
260211-143636,033,DRQN_rand,0,ego,3,126.0,283,2026-03-17T04:16:57.694997,47354,aggressive
260211-143636,033,DRQN_rand,0,ego,4,128.0,283,2026-03-17T04:16:58.982412,47355,aggressive
260213-001923,033,DRQN_rand,0,ego,0,55.0,250,2026-03-17T04:17:00.368771,47351,aggressive
260213-001923,033,DRQN_rand,0,ego,1,78.0,250,2026-03-17T04:17:01.476404,47352,aggressive
260213-001923,033,DRQN_rand,0,ego,2,130.0,250,2026-03-17T04:17:02.657322,47353,aggressive
