exp_moment,animal_ID,model,repeat_idx,total_reward,n_actions,seed,elapsed_s,rpa,hpo_config,exploit_timeout,exploit_greediness
251129-155326,031,Greedy_oracle,3.0,358.0,420,45,0.0379438400268554,0.8523809523809524,,,
251129-155326,031,Greedy_oracle,4.0,358.0,420,46,0.0396912097930908,0.8523809523809524,,,
251128-125956,031,Random,0.0,47.0,271,42,0.03019380569458,0.17343173431734318,,,
251128-125956,031,Random,1.0,64.0,271,43,0.0299880504608154,0.23616236162361623,,,
251128-125956,031,Random,2.0,60.0,271,44,0.0306460857391357,0.22140221402214022,,,
251128-125956,031,Random,3.0,35.0,271,45,0.030303955078125,0.12915129151291513,,,
251128-125956,031,Random,4.0,65.0,271,46,0.0309758186340332,0.23985239852398524,,,
251128-125956,031,Random_forward,0.0,82.0,271,42,0.0300180912017822,0.3025830258302583,,,
251128-125956,031,Random_forward,1.0,124.0,271,43,0.0307190418243408,0.4575645756457565,,,
251128-125956,031,Random_forward,2.0,122.0,271,44,0.0305500030517578,0.45018450184501846,,,
251128-125956,031,Random_forward,3.0,106.0,271,45,0.0307180881500244,0.39114391143911437,,,
251128-125956,031,Random_forward,4.0,75.0,271,46,0.030411958694458,0.2767527675276753,,,
251128-125956,031,Greedy_oracle,0.0,232.0,271,42,0.025123119354248,0.8560885608856088,,,
251128-125956,031,Greedy_oracle,1.0,232.0,271,43,0.0256412029266357,0.8560885608856088,,,
251128-125956,031,Greedy_oracle,2.0,232.0,271,44,0.0250451564788818,0.8560885608856088,,,
251128-125956,031,Greedy_oracle,3.0,232.0,271,45,0.025209903717041,0.8560885608856088,,,
251128-125956,031,Greedy_oracle,4.0,232.0,271,46,0.0251839160919189,0.8560885608856088,,,
251127-113857,031,Random,0.0,21.0,140,42,0.0149433612823486,0.15,,,
251127-113857,031,Random,1.0,27.0,140,43,0.0158920288085937,0.19285714285714287,,,
251127-113857,031,Random,2.0,33.0,140,44,0.0155253410339355,0.2357142857142857,,,
251127-113857,031,Random,3.0,25.0,140,45,0.0157063007354736,0.17857142857142858,,,
251127-113857,031,Random,4.0,36.0,140,46,0.0154969692230224,0.2571428571428571,,,
251127-113857,031,Random_forward,0.0,37.0,140,42,0.015359878540039,0.2642857142857143,,,
251127-113857,031,Random_forward,1.0,65.0,140,43,0.0157859325408935,0.4642857142857143,,,
251127-113857,031,Random_forward,2.0,60.0,140,44,0.0159590244293212,0.42857142857142855,,,
251127-113857,031,Random_forward,3.0,52.0,140,45,0.0155088901519775,0.37142857142857144,,,
251127-113857,031,Random_forward,4.0,38.0,140,46,0.0154850482940673,0.2714285714285714,,,
251127-113857,031,Greedy_oracle,0.0,120.0,140,42,0.0133750438690185,0.8571428571428571,,,
251127-113857,031,Greedy_oracle,1.0,120.0,140,43,0.0130610466003417,0.8571428571428571,,,
251127-113857,031,Greedy_oracle,2.0,120.0,140,44,0.0129668712615966,0.8571428571428571,,,
251127-113857,031,Greedy_oracle,3.0,120.0,140,45,0.0128419399261474,0.8571428571428571,,,
251127-113857,031,Greedy_oracle,4.0,120.0,140,46,0.0130407810211181,0.8571428571428571,,,
251126-135239,031,Random,0.0,52.0,317,42,0.0348680019378662,0.1640378548895899,,,
251126-135239,031,Random,1.0,66.0,317,43,0.0348320007324218,0.2082018927444795,,,
251126-135239,031,Random,2.0,70.0,317,44,0.0352587699890136,0.22082018927444794,,,
251126-135239,031,Random,3.0,39.0,317,45,0.0354077816009521,0.12302839116719243,,,
251126-135239,031,Random,4.0,70.0,317,46,0.0359940528869628,0.22082018927444794,,,
251126-135239,031,Random_forward,0.0,98.0,317,42,0.0349311828613281,0.30914826498422715,,,
251126-135239,031,Random_forward,1.0,137.0,317,43,0.03550386428833,0.43217665615141954,,,
251126-135239,031,Random_forward,2.0,136.0,317,44,0.0357189178466796,0.42902208201892744,,,
251126-135239,031,Random_forward,3.0,108.0,317,45,0.0355088710784912,0.34069400630914826,,,
251126-135239,031,Random_forward,4.0,94.0,317,46,0.0359680652618408,0.29652996845425866,,,
251126-135239,031,Greedy_oracle,0.0,270.0,317,42,0.0293440818786621,0.8517350157728707,,,
251126-135239,031,Greedy_oracle,1.0,270.0,317,43,0.0293729305267334,0.8517350157728707,,,
251126-135239,031,Greedy_oracle,2.0,270.0,317,44,0.0293960571289062,0.8517350157728707,,,
251126-135239,031,Greedy_oracle,3.0,270.0,317,45,0.0293459892272949,0.8517350157728707,,,
251126-135239,031,Greedy_oracle,4.0,270.0,317,46,0.0293049812316894,0.8517350157728707,,,
251125-162636,031,Random,0.0,52.0,327,42,0.0369842052459716,0.15902140672782875,,,
251125-162636,031,Random,1.0,66.0,327,43,0.0365016460418701,0.2018348623853211,,,
251125-162636,031,Random,2.0,70.0,327,44,0.0371701717376709,0.21406727828746178,,,
251125-162636,031,Random,3.0,41.0,327,45,0.0365622043609619,0.12538226299694188,,,
251125-162636,031,Random,4.0,70.0,327,46,0.0367810726165771,0.21406727828746178,,,
251125-162636,031,Random_forward,0.0,98.0,327,42,0.0366880893707275,0.2996941896024465,,,
251125-162636,031,Random_forward,1.0,138.0,327,43,0.0367350578308105,0.42201834862385323,,,
251125-162636,031,Random_forward,2.0,138.0,327,44,0.0372741222381591,0.42201834862385323,,,
251125-162636,031,Random_forward,3.0,108.0,327,45,0.0369319915771484,0.3302752293577982,,,
251125-162636,031,Random_forward,4.0,94.0,327,46,0.036931037902832,0.2874617737003058,,,
251125-162636,031,Greedy_oracle,0.0,279.0,327,42,0.0311958789825439,0.8532110091743119,,,
251125-162636,031,Greedy_oracle,1.0,279.0,327,43,0.0303921699523925,0.8532110091743119,,,
251125-162636,031,Greedy_oracle,2.0,279.0,327,44,0.0305728912353515,0.8532110091743119,,,
251125-162636,031,Greedy_oracle,3.0,279.0,327,45,0.0309321880340576,0.8532110091743119,,,
251125-162636,031,Greedy_oracle,4.0,279.0,327,46,0.0301821231842041,0.8532110091743119,,,
251124-164313,031,Random,0.0,52.0,306,42,0.0341250896453857,0.16993464052287582,,,
251124-164313,031,Random,1.0,66.0,306,43,0.0335931777954101,0.21568627450980393,,,
251124-164313,031,Random,2.0,69.0,306,44,0.0338618755340576,0.22549019607843138,,,
251124-164313,031,Random,3.0,36.0,306,45,0.0338912010192871,0.11764705882352941,,,
251124-164313,031,Random,4.0,67.0,306,46,0.0349142551422119,0.21895424836601307,,,
251124-164313,031,Random_forward,0.0,92.0,306,42,0.0342268943786621,0.3006535947712418,,,
251124-164313,031,Random_forward,1.0,137.0,306,43,0.0349397659301757,0.4477124183006536,,,
251124-164313,031,Random_forward,2.0,130.0,306,44,0.0346338748931884,0.42483660130718953,,,
251124-164313,031,Random_forward,3.0,108.0,306,45,0.0351190567016601,0.35294117647058826,,,
251124-164313,031,Random_forward,4.0,90.0,306,46,0.03424072265625,0.29411764705882354,,,
251124-164313,031,Greedy_oracle,0.0,261.0,306,42,0.0286300182342529,0.8529411764705882,,,
251124-164313,031,Greedy_oracle,1.0,261.0,306,43,0.028883934020996,0.8529411764705882,,,
251124-164313,031,Greedy_oracle,2.0,261.0,306,44,0.0292279720306396,0.8529411764705882,,,
251124-164313,031,Greedy_oracle,3.0,261.0,306,45,0.0292940139770507,0.8529411764705882,,,
251124-164313,031,Greedy_oracle,4.0,261.0,306,46,0.0286719799041748,0.8529411764705882,,,
251123-125720,031,Random,0.0,35.0,219,42,0.0245842933654785,0.1598173515981735,,,
251123-125720,031,Random,1.0,55.0,219,43,0.0244381427764892,0.2511415525114155,,,
251123-125720,031,Random,2.0,50.0,219,44,0.0252242088317871,0.228310502283105,,,
251123-125720,031,Random,3.0,26.0,219,45,0.0251910686492919,0.1187214611872146,,,
251123-125720,031,Random,4.0,50.0,219,46,0.0246188640594482,0.228310502283105,,,
251123-125720,031,Random_forward,0.0,60.0,219,42,0.0247092247009277,0.273972602739726,,,
251123-125720,031,Random_forward,1.0,96.0,219,43,0.024630069732666,0.4383561643835616,,,
251123-125720,031,Random_forward,2.0,106.0,219,44,0.0247149467468261,0.4840182648401826,,,
251123-125720,031,Random_forward,3.0,90.0,219,45,0.0246200561523437,0.410958904109589,,,
251123-125720,031,Random_forward,4.0,47.0,219,46,0.0250959396362304,0.2146118721461187,,,
251123-125720,031,Greedy_oracle,0.0,188.0,219,42,0.0207879543304443,0.8584474885844748,,,
251123-125720,031,Greedy_oracle,1.0,188.0,219,43,0.0205769538879394,0.8584474885844748,,,
251123-125720,031,Greedy_oracle,2.0,188.0,219,44,0.0215258598327636,0.8584474885844748,,,
251123-125720,031,Greedy_oracle,3.0,188.0,219,45,0.0204870700836181,0.8584474885844748,,,
251123-125720,031,Greedy_oracle,4.0,188.0,219,46,0.0201892852783203,0.8584474885844748,,,
251122-140850,031,Random,0.0,38.0,156,42,0.0173342227935791,0.24358974358974358,,,
251122-140850,031,Random,1.0,36.0,156,43,0.0171501636505126,0.23076923076923078,,,
251122-140850,031,Random,2.0,26.0,156,44,0.0165510177612304,0.16666666666666666,,,
251122-140850,031,Random,3.0,39.0,156,45,0.0173680782318115,0.25,,,
251122-140850,031,Random,4.0,26.0,156,46,0.0170598030090332,0.16666666666666666,,,
251122-140850,031,Random_forward,0.0,28.0,156,42,0.0165119171142578,0.1794871794871795,,,
251122-140850,031,Random_forward,1.0,70.0,156,43,0.0169239044189453,0.44871794871794873,,,
251122-140850,031,Random_forward,2.0,49.0,156,44,0.0170738697052001,0.3141025641025641,,,
251122-140850,031,Random_forward,3.0,96.0,156,45,0.016883373260498,0.6153846153846154,,,
251122-140850,031,Random_forward,4.0,80.0,156,46,0.0168941020965576,0.5128205128205128,,,
251122-140850,031,Greedy_oracle,0.0,146.0,156,42,0.0136640071868896,0.9358974358974359,,,
251122-140850,031,Greedy_oracle,1.0,146.0,156,43,0.0132431983947753,0.9358974358974359,,,
251122-140850,031,Greedy_oracle,2.0,146.0,156,44,0.0141220092773437,0.9358974358974359,,,
251122-140850,031,Greedy_oracle,3.0,146.0,156,45,0.0136110782623291,0.9358974358974359,,,
251122-140850,031,Greedy_oracle,4.0,146.0,156,46,0.0138781070709228,0.9358974358974359,,,
251121-141557,031,Random,0.0,49.0,207,42,0.0224120616912841,0.23671497584541062,,,
251121-141557,031,Random,1.0,49.0,207,43,0.0227589607238769,0.23671497584541062,,,
251121-141557,031,Random,2.0,26.0,207,44,0.0219640731811523,0.12560386473429952,,,
251121-141557,031,Random,3.0,40.0,207,45,0.022364854812622,0.1932367149758454,,,
251121-141557,031,Random,4.0,26.0,207,46,0.0220980644226074,0.12560386473429952,,,
251121-141557,031,Random_forward,0.0,30.0,207,42,0.0216622352600097,0.14492753623188406,,,
251121-141557,031,Random_forward,1.0,70.0,207,43,0.0224483013153076,0.33816425120772947,,,
251121-141557,031,Random_forward,2.0,64.0,207,44,0.0224618911743164,0.30917874396135264,,,
251121-141557,031,Random_forward,3.0,106.0,207,45,0.0219478607177734,0.5120772946859904,,,
251121-141557,031,Random_forward,4.0,97.0,207,46,0.0225148200988769,0.46859903381642515,,,
251121-141557,031,Greedy_oracle,0.0,193.0,207,42,0.0180838108062744,0.9323671497584541,,,
251121-141557,031,Greedy_oracle,1.0,193.0,207,43,0.0182700157165527,0.9323671497584541,,,
251121-141557,031,Greedy_oracle,2.0,193.0,207,44,0.0226171016693115,0.9323671497584541,,,
251121-141557,031,Greedy_oracle,3.0,193.0,207,45,0.0189628601074218,0.9323671497584541,,,
251121-141557,031,Greedy_oracle,4.0,193.0,207,46,0.018202781677246,0.9323671497584541,,,
251120-132717,031,Random,0.0,52.0,296,42,0.0332288742065429,0.17567567567567569,,,
251120-132717,031,Random,1.0,64.0,296,43,0.0330507755279541,0.21621621621621623,,,
251120-132717,031,Random,2.0,68.0,296,44,0.0332369804382324,0.22972972972972974,,,
251120-132717,031,Random,3.0,36.0,296,45,0.0332660675048828,0.12162162162162163,,,
251120-132717,031,Random,4.0,67.0,296,46,0.0333919525146484,0.22635135135135134,,,
251120-132717,031,Random_forward,0.0,91.0,296,42,0.0324337482452392,0.30743243243243246,,,
251120-132717,031,Random_forward,1.0,137.0,296,43,0.0331709384918212,0.46283783783783783,,,
251120-132717,031,Random_forward,2.0,124.0,296,44,0.0334019660949707,0.4189189189189189,,,
251120-132717,031,Random_forward,3.0,108.0,296,45,0.0333602428436279,0.36486486486486486,,,
251120-132717,031,Random_forward,4.0,88.0,296,46,0.034001350402832,0.2972972972972973,,,
251120-132717,031,Greedy_oracle,0.0,252.0,296,42,0.0278191566467285,0.8513513513513513,,,
251120-132717,031,Greedy_oracle,1.0,252.0,296,43,0.027756929397583,0.8513513513513513,,,
251120-132717,031,Greedy_oracle,2.0,252.0,296,44,0.0276606082916259,0.8513513513513513,,,
251120-132717,031,Greedy_oracle,3.0,252.0,296,45,0.0274348258972167,0.8513513513513513,,,
251120-132717,031,Greedy_oracle,4.0,252.0,296,46,0.0273189544677734,0.8513513513513513,,,
251119-171644,031,Random,0.0,129.0,546,42,0.0596969127655029,0.23626373626373626,,,
251119-171644,031,Random,1.0,101.0,546,43,0.0594561100006103,0.184981684981685,,,
251119-171644,031,Random,2.0,114.0,546,44,0.0608999729156494,0.2087912087912088,,,
251119-171644,031,Random,3.0,115.0,546,45,0.05926513671875,0.21062271062271062,,,
251119-171644,031,Random,4.0,90.0,546,46,0.0586881637573242,0.16483516483516483,,,
251119-171644,031,Random_forward,0.0,216.0,546,42,0.061345100402832,0.3956043956043956,,,
251119-171644,031,Random_forward,1.0,229.0,546,43,0.0608010292053222,0.4194139194139194,,,
251119-171644,031,Random_forward,2.0,261.0,546,44,0.059781789779663,0.47802197802197804,,,
251119-171644,031,Random_forward,3.0,221.0,546,45,0.06048583984375,0.40476190476190477,,,
251119-171644,031,Random_forward,4.0,254.0,546,46,0.0607140064239501,0.4652014652014652,,,
251119-171644,031,Greedy_oracle,0.0,458.0,546,42,0.047203779220581,0.8388278388278388,,,
251119-171644,031,Greedy_oracle,1.0,458.0,546,43,0.04771089553833,0.8388278388278388,,,
251119-171644,031,Greedy_oracle,2.0,458.0,546,44,0.0471091270446777,0.8388278388278388,,,
251119-171644,031,Greedy_oracle,3.0,458.0,546,45,0.0468747615814209,0.8388278388278388,,,
251119-171644,031,Greedy_oracle,4.0,458.0,546,46,0.0471410751342773,0.8388278388278388,,,
251116-180749,033,Random,0.0,18.0,89,42,0.0100989341735839,0.20224719101123595,,,
251116-180749,033,Random,1.0,23.0,89,43,0.0099289417266845,0.25842696629213485,,,
251116-180749,033,Random,2.0,18.0,89,44,0.0099267959594726,0.20224719101123595,,,
251116-180749,033,Random,3.0,25.0,89,45,0.0110688209533691,0.2808988764044944,,,
251116-180749,033,Random,4.0,28.0,89,46,0.0104780197143554,0.3146067415730337,,,
251116-180749,033,Random_forward,0.0,27.0,89,42,0.0099730491638183,0.30337078651685395,,,
251116-180749,033,Random_forward,1.0,33.0,89,43,0.0100030899047851,0.3707865168539326,,,
251116-180749,033,Random_forward,2.0,42.0,89,44,0.0101020336151123,0.47191011235955055,,,
251116-180749,033,Random_forward,3.0,40.0,89,45,0.0101430416107177,0.449438202247191,,,
251116-180749,033,Random_forward,4.0,40.0,89,46,0.0103979110717773,0.449438202247191,,,
251116-180749,033,Greedy_oracle,0.0,77.0,89,42,0.0087587833404541,0.8651685393258427,,,
251116-180749,033,Greedy_oracle,1.0,76.0,89,43,0.0084142684936523,0.8539325842696629,,,
251116-180749,033,Greedy_oracle,2.0,76.0,89,44,0.0086660385131835,0.8539325842696629,,,
251116-180749,033,Greedy_oracle,3.0,77.0,89,45,0.008674144744873,0.8651685393258427,,,
251116-180749,033,Greedy_oracle,4.0,76.0,89,46,0.0085361003875732,0.8539325842696629,,,
251115-180903,033,Random,0.0,22.0,96,42,0.0109124183654785,0.22916666666666666,,,
251115-180903,033,Random,1.0,21.0,96,43,0.0102548599243164,0.21875,,,
251115-180903,033,Random,2.0,10.0,96,44,0.010138988494873,0.10416666666666667,,,
251115-180903,033,Random,3.0,18.0,96,45,0.0104098320007324,0.1875,,,
251115-180903,033,Random,4.0,14.0,96,46,0.0111091136932373,0.14583333333333334,,,
251115-180903,033,Random_forward,0.0,60.0,96,42,0.0109748840332031,0.625,,,
251115-180903,033,Random_forward,1.0,44.0,96,43,0.0110599994659423,0.4583333333333333,,,
251115-180903,033,Random_forward,2.0,42.0,96,44,0.0111691951751708,0.4375,,,
251115-180903,033,Random_forward,3.0,45.0,96,45,0.0107209682464599,0.46875,,,
251115-180903,033,Random_forward,4.0,60.0,96,46,0.0109739303588867,0.625,,,
251115-180903,033,Greedy_oracle,0.0,82.0,96,42,0.0092329978942871,0.8541666666666666,,,
251115-180903,033,Greedy_oracle,1.0,82.0,96,43,0.0091540813446044,0.8541666666666666,,,
251115-180903,033,Greedy_oracle,2.0,82.0,96,44,0.009239912033081,0.8541666666666666,,,
251115-180903,033,Greedy_oracle,3.0,82.0,96,45,0.0091128349304199,0.8541666666666666,,,
251115-180903,033,Greedy_oracle,4.0,82.0,96,46,0.0091059207916259,0.8541666666666666,,,
251113-230441,033,Random,0.0,22.0,67,42,0.0078179836273193,0.3283582089552239,,,
251113-230441,033,Random,1.0,5.0,67,43,0.0065610408782958,0.07462686567164178,,,
251113-230441,033,Random,2.0,10.0,67,44,0.0074119567871093,0.14925373134328357,,,
251113-230441,033,Random,3.0,14.0,67,45,0.00754976272583,0.208955223880597,,,
251113-230441,033,Random,4.0,14.0,67,46,0.0077638626098632,0.208955223880597,,,
251113-230441,033,Random_forward,0.0,44.0,67,42,0.0079171657562255,0.6567164179104478,,,
251113-230441,033,Random_forward,1.0,28.0,67,43,0.0077621936798095,0.417910447761194,,,
251113-230441,033,Random_forward,2.0,31.0,67,44,0.0074207782745361,0.4626865671641791,,,
251113-230441,033,Random_forward,3.0,35.0,67,45,0.007908821105957,0.5223880597014925,,,
251113-230441,033,Random_forward,4.0,42.0,67,46,0.0076847076416015,0.6268656716417911,,,
251113-230441,033,Greedy_oracle,0.0,58.0,67,42,0.0060811042785644,0.8656716417910447,,,
251113-230441,033,Greedy_oracle,1.0,58.0,67,43,0.0066509246826171,0.8656716417910447,,,
251113-230441,033,Greedy_oracle,2.0,58.0,67,44,0.0063138008117675,0.8656716417910447,,,
251113-230441,033,Greedy_oracle,3.0,58.0,67,45,0.0062930583953857,0.8656716417910447,,,
251113-230441,033,Greedy_oracle,4.0,58.0,67,46,0.006354808807373,0.8656716417910447,,,
251112-225928,033,Random,0.0,22.0,90,42,0.0103759765625,0.24444444444444444,,,
251112-225928,033,Random,1.0,18.0,90,43,0.0094280242919921,0.2,,,
251112-225928,033,Random,2.0,10.0,90,44,0.0090229511260986,0.1111111111111111,,,
251112-225928,033,Random,3.0,14.0,90,45,0.0101311206817626,0.15555555555555556,,,
251112-225928,033,Random,4.0,14.0,90,46,0.0105087757110595,0.15555555555555556,,,
251112-225928,033,Random_forward,0.0,54.0,90,42,0.0102980136871337,0.6,,,
251112-225928,033,Random_forward,1.0,42.0,90,43,0.0102500915527343,0.4666666666666667,,,
251112-225928,033,Random_forward,2.0,42.0,90,44,0.0102958679199218,0.4666666666666667,,,
251112-225928,033,Random_forward,3.0,39.0,90,45,0.0103230476379394,0.43333333333333335,,,
251112-225928,033,Random_forward,4.0,54.0,90,46,0.0098280906677246,0.6,,,
251112-225928,033,Greedy_oracle,0.0,78.0,90,42,0.0085139274597167,0.8666666666666667,,,
251112-225928,033,Greedy_oracle,1.0,78.0,90,43,0.0083899497985839,0.8666666666666667,,,
251112-225928,033,Greedy_oracle,2.0,78.0,90,44,0.0085611343383789,0.8666666666666667,,,
251112-225928,033,Greedy_oracle,3.0,78.0,90,45,0.0086369514465332,0.8666666666666667,,,
251112-225928,033,Greedy_oracle,4.0,78.0,90,46,0.0083680152893066,0.8666666666666667,,,
251111-225736,033,Random,0.0,22.0,69,42,0.0074617862701416,0.3188405797101449,,,
251111-225736,033,Random,1.0,13.0,69,43,0.0075252056121826,0.18840579710144928,,,
251111-225736,033,Random,2.0,20.0,69,44,0.0072038173675537,0.2898550724637681,,,
251111-225736,033,Random,3.0,11.0,69,45,0.0075380802154541,0.15942028985507245,,,
251111-225736,033,Random,4.0,9.0,69,46,0.0074388980865478,0.13043478260869565,,,
251111-225736,033,Random_forward,0.0,33.0,69,42,0.007631778717041,0.4782608695652174,,,
251111-225736,033,Random_forward,1.0,27.0,69,43,0.0075831413269042,0.391304347826087,,,
251111-225736,033,Random_forward,2.0,39.0,69,44,0.007502794265747,0.5652173913043478,,,
251111-225736,033,Random_forward,3.0,35.0,69,45,0.0074632167816162,0.5072463768115942,,,
