exp_moment,animal_ID,model,seed,total_reward,n_actions,rpa,elapsed_s,reset_val,n_init_rewards,adj_file,status,timestamp
240512-185132,3,PPO,3,64.0,927,0.06903991370010787,3.33,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:04:34
240512-185132,3,PPO,4,63.0,927,0.06796116504854369,3.33,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:04:34
240514-130824,7,PPO,0,42.0,599,0.07011686143572621,3.37,2,45,240510_latent_maze_003b_5x9-adjacency.csv,ok,2026-05-05T14:04:34
240514-130824,7,PPO,1,69.0,599,0.11519198664440734,3.29,2,45,240510_latent_maze_003b_5x9-adjacency.csv,ok,2026-05-05T14:04:34
240514-130824,7,PPO,2,29.0,599,0.048414023372287146,3.47,2,45,240510_latent_maze_003b_5x9-adjacency.csv,ok,2026-05-05T14:04:35
240514-231624,7,PPO,1,36.0,351,0.10256410256410256,1.96,2,45,240510_latent_maze_003b_5x9-adjacency.csv,ok,2026-05-05T14:04:36
240514-231624,7,PPO,0,42.0,351,0.11965811965811966,2.35,2,45,240510_latent_maze_003b_5x9-adjacency.csv,ok,2026-05-05T14:04:36
240514-231624,7,PPO,3,20.0,351,0.05698005698005698,1.98,2,45,240510_latent_maze_003b_5x9-adjacency.csv,ok,2026-05-05T14:04:36
240514-231624,7,PPO,4,21.0,351,0.05982905982905983,1.79,2,45,240510_latent_maze_003b_5x9-adjacency.csv,ok,2026-05-05T14:04:36
240514-130824,7,PPO,4,21.0,599,0.035058430717863104,2.98,2,45,240510_latent_maze_003b_5x9-adjacency.csv,ok,2026-05-05T14:04:37
240514-130824,7,PPO,3,27.0,599,0.045075125208681135,3.38,2,45,240510_latent_maze_003b_5x9-adjacency.csv,ok,2026-05-05T14:04:37
240514-231624,7,PPO,2,29.0,351,0.08262108262108261,3.3,2,45,240510_latent_maze_003b_5x9-adjacency.csv,ok,2026-05-05T14:04:37
240515-205230,3,PPO,0,64.0,932,0.06866952789699571,3.1,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:04:38
240515-205230,3,PPO,1,60.0,932,0.06437768240343347,3.16,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:04:39
240515-205230,3,PPO,2,77.0,932,0.08261802575107297,3.14,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:04:39
240515-205230,3,PPO,3,64.0,932,0.06866952789699571,3.14,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:04:39
240515-205230,3,PPO,4,63.0,932,0.06759656652360516,3.12,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:04:39
240517-010620,7,PPO,0,42.0,875,0.048,3.13,2,45,240510_latent_maze_003b_5x9-adjacency.csv,ok,2026-05-05T14:04:40
240517-010620,7,PPO,1,69.0,875,0.07885714285714286,3.17,2,45,240510_latent_maze_003b_5x9-adjacency.csv,ok,2026-05-05T14:04:40
240517-010620,7,PPO,2,29.0,875,0.03314285714285714,3.33,2,45,240510_latent_maze_003b_5x9-adjacency.csv,ok,2026-05-05T14:04:41
240517-010620,7,PPO,3,27.0,875,0.030857142857142857,3.32,2,45,240510_latent_maze_003b_5x9-adjacency.csv,ok,2026-05-05T14:04:41
240517-010620,7,PPO,4,21.0,875,0.024,3.27,2,45,240510_latent_maze_003b_5x9-adjacency.csv,ok,2026-05-05T14:04:42
240517-214739,3,PPO,0,110.0,1281,0.0858704137392662,4.16,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:04:43
240517-214739,3,PPO,1,95.0,1281,0.0741608118657299,4.15,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:04:44
240517-214739,3,PPO,2,92.0,1281,0.07181889149102264,4.12,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:04:44
240517-214739,3,PPO,3,114.0,1281,0.08899297423887588,4.03,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:04:44
240517-214739,3,PPO,4,92.0,1281,0.07181889149102264,3.88,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:04:44
240519-013533,7,PPO,0,42.0,1338,0.03139013452914798,3.97,2,45,240510_latent_maze_003b_5x9-adjacency.csv,ok,2026-05-05T14:04:45
240519-013533,7,PPO,1,83.0,1338,0.06203288490284006,3.99,2,45,240510_latent_maze_003b_5x9-adjacency.csv,ok,2026-05-05T14:04:45
240519-013533,7,PPO,2,33.0,1338,0.02466367713004484,3.93,2,45,240510_latent_maze_003b_5x9-adjacency.csv,ok,2026-05-05T14:04:46
240519-013533,7,PPO,3,43.0,1338,0.032137518684603884,4.35,2,45,240510_latent_maze_003b_5x9-adjacency.csv,ok,2026-05-05T14:04:48
240520-231243,3,PPO,0,23.0,200,0.115,1.4,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:04:48
240519-013533,7,PPO,4,21.0,1338,0.01569506726457399,4.43,2,45,240510_latent_maze_003b_5x9-adjacency.csv,ok,2026-05-05T14:04:48
240520-141108,3,PPO,0,130.0,1455,0.08934707903780069,4.99,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:04:49
240520-141108,3,PPO,1,117.0,1455,0.08041237113402062,4.97,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:04:49
240520-141108,3,PPO,2,92.0,1455,0.06323024054982818,4.99,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:04:49
240520-231243,3,PPO,2,26.0,200,0.13,1.25,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:04:49
240520-231243,3,PPO,1,26.0,200,0.13,1.58,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:04:49
240524-012350,7,PPO,1,15.0,68,0.22058823529411764,0.41,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:49
240520-231243,3,PPO,3,29.0,200,0.145,1.38,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:04:50
240524-012350,7,PPO,0,11.0,68,0.16176470588235295,0.65,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:50
240524-012350,7,PPO,2,13.0,68,0.19117647058823528,0.58,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:50
240524-012350,7,PPO,3,17.0,68,0.25,0.28,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:50
240524-012350,7,PPO,4,14.0,68,0.20588235294117646,0.25,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:50
240520-141108,3,PPO,3,134.0,1455,0.09209621993127148,5.15,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:04:50
240524-015305,7,PPO,1,15.0,65,0.23076923076923078,0.24,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:50
240520-231243,3,PPO,4,36.0,200,0.18,1.21,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:04:50
240524-015305,7,PPO,0,11.0,65,0.16923076923076924,0.41,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:50
240524-015305,7,PPO,2,13.0,65,0.2,0.28,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:50
240524-015305,7,PPO,3,16.0,65,0.24615384615384617,0.27,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:50
240524-015305,7,PPO,4,14.0,65,0.2153846153846154,0.24,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:50
240520-141108,3,PPO,4,114.0,1455,0.07835051546391752,5.06,2,25,240507_latent_maze_004-5x5-adjacency.csv,ok,2026-05-05T14:04:50
240524-041556,7,PPO,3,54.0,327,0.1651376146788991,1.35,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:51
240524-041556,7,PPO,4,38.0,327,0.1162079510703364,1.36,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:51
240524-041556,7,PPO,1,24.0,327,0.07339449541284404,1.51,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:51
240524-064621,7,PPO,1,24.0,349,0.06876790830945559,1.54,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:52
240524-041556,7,PPO,0,46.0,327,0.14067278287461774,2.11,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:52
240524-041556,7,PPO,2,31.0,327,0.09480122324159021,2.13,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:52
240524-064621,7,PPO,0,54.0,349,0.15472779369627507,2.13,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:52
240524-064621,7,PPO,2,31.0,349,0.08882521489971347,2.14,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:53
240524-064621,7,PPO,3,54.0,349,0.15472779369627507,1.56,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:53
240524-064621,7,PPO,4,49.0,349,0.14040114613180515,1.57,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:53
240525-010331,7,PPO,1,24.0,618,0.038834951456310676,2.83,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:55
240525-010331,7,PPO,0,63.0,618,0.10194174757281553,3.08,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:55
240525-010331,7,PPO,3,60.0,618,0.0970873786407767,2.52,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:55
240525-010331,7,PPO,2,38.0,618,0.061488673139158574,3.31,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:55
240525-010331,7,PPO,4,68.0,618,0.11003236245954692,3.46,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:56
240525-225532,7,PPO,0,63.0,695,0.09064748201438849,3.52,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:56
240525-225532,7,PPO,1,24.0,695,0.034532374100719423,3.65,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:57
240525-225532,7,PPO,2,38.0,695,0.05467625899280575,3.67,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:57
240525-225532,7,PPO,3,60.0,695,0.08633093525179857,3.37,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:58
240529-031121,7,PPO,0,63.0,547,0.11517367458866545,3.64,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:58
240529-031121,7,PPO,1,24.0,547,0.043875685557586835,3.06,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:58
240525-225532,7,PPO,4,68.0,695,0.09784172661870504,3.7,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:58
240529-031121,7,PPO,3,54.0,547,0.09872029250457039,2.34,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:59
240529-031121,7,PPO,2,38.0,547,0.06946983546617916,3.31,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:04:59
240828-133141,1,PPO,0,11.0,73,0.1506849315068493,0.48,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:04:59
240828-133141,1,PPO,1,15.0,73,0.2054794520547945,0.28,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:04:59
240828-133141,1,PPO,2,23.0,73,0.3150684931506849,0.62,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:00
240828-133141,1,PPO,3,18.0,73,0.2465753424657534,0.39,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:00
240529-031121,7,PPO,4,68.0,547,0.12431444241316271,3.34,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:05:00
240828-133141,1,PPO,4,15.0,73,0.2054794520547945,0.28,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:00
240828-152257,1,PPO,0,11.0,73,0.1506849315068493,0.49,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:00
240828-152257,1,PPO,1,15.0,73,0.2054794520547945,0.3,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:00
240828-152257,1,PPO,2,23.0,73,0.3150684931506849,0.5,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:01
240828-152257,1,PPO,3,18.0,73,0.2465753424657534,0.3,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:01
240828-152257,1,PPO,4,15.0,73,0.2054794520547945,0.3,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:01
240601-022150,7,PPO,0,69.0,1344,0.05133928571428571,4.33,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:05:01
240828-152409,1,PPO,1,20.0,281,0.0711743772241993,1.38,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:02
240828-152409,1,PPO,0,30.0,281,0.10676156583629894,1.59,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:02
240601-022150,7,PPO,1,30.0,1344,0.022321428571428572,4.4,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:05:02
240828-152409,1,PPO,2,32.0,281,0.11387900355871886,1.54,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:02
240601-022150,7,PPO,2,42.0,1344,0.03125,4.44,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:05:03
240601-022150,7,PPO,3,62.0,1344,0.046130952380952384,4.44,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:05:03
240601-022150,7,PPO,4,68.0,1344,0.050595238095238096,4.43,2,72,240722_latent_maze_005-mop0full-adjacency.csv,ok,2026-05-05T14:05:03
240828-152409,1,PPO,3,33.0,281,0.11743772241992882,2.05,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:03
240828-152409,1,PPO,4,41.0,281,0.14590747330960854,1.32,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:04
240829-134031,1,PPO,1,20.0,281,0.0711743772241993,1.14,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:04
240829-134520,1,PPO,0,24.0,135,0.17777777777777778,0.65,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:04
240829-134031,1,PPO,0,30.0,281,0.10676156583629894,1.38,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:04
240829-134031,1,PPO,2,32.0,281,0.11387900355871886,1.38,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:04
240829-134520,1,PPO,1,22.0,135,0.16296296296296298,0.71,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:04
240829-134520,1,PPO,2,23.0,135,0.17037037037037037,0.7,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:04
240829-134520,1,PPO,4,30.0,135,0.2222222222222222,0.71,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:04
240829-134031,1,PPO,4,34.0,281,0.12099644128113879,1.48,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:04
240829-134520,1,PPO,3,13.0,135,0.0962962962962963,0.9,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:05
240829-185606,1,PPO,0,24.0,135,0.17777777777777778,0.71,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:05
240829-185606,1,PPO,1,22.0,135,0.16296296296296298,0.71,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:05
240829-185606,1,PPO,2,23.0,135,0.17037037037037037,0.67,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:05
240829-212553,1,PPO,1,12.0,50,0.24,0.25,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:05
240829-212553,1,PPO,0,10.0,50,0.2,0.34,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:05
240829-134031,1,PPO,3,33.0,281,0.11743772241992882,2.02,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:05
240829-212553,1,PPO,3,11.0,50,0.22,0.34,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:05
240829-212553,1,PPO,2,13.0,50,0.26,0.42,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:05
240829-212553,1,PPO,4,13.0,50,0.26,0.25,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:05
240829-185606,1,PPO,4,30.0,135,0.2222222222222222,0.6,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:05
240829-185606,1,PPO,3,13.0,135,0.0962962962962963,0.79,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:05
240830-000138,1,PPO,1,12.0,50,0.24,0.25,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:05
240830-000138,1,PPO,0,10.0,50,0.2,0.32,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:05
240830-000138,1,PPO,4,13.0,50,0.26,0.23,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:05
240830-000138,1,PPO,3,11.0,50,0.22,0.31,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:05
240830-000138,1,PPO,2,13.0,50,0.26,0.39,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:05
240830-104026,1,PPO,0,9.0,151,0.059602649006622516,0.81,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:06
240830-104026,1,PPO,1,26.0,151,0.17218543046357615,0.82,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:06
240830-104026,1,PPO,2,13.0,151,0.08609271523178808,0.82,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:06
240830-104026,1,PPO,3,9.0,151,0.059602649006622516,0.85,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:06
240830-104026,1,PPO,4,29.0,151,0.19205298013245034,0.84,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:06
240831-151828,1,PPO,0,9.0,151,0.059602649006622516,0.92,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:06
240831-151828,1,PPO,1,26.0,151,0.17218543046357615,0.94,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:06
240831-151828,1,PPO,2,13.0,151,0.08609271523178808,0.94,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:06
240831-151909,1,PPO,0,23.0,100,0.23,0.54,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:07
240831-151909,1,PPO,1,16.0,100,0.16,0.53,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:07
240831-151909,1,PPO,3,15.0,100,0.15,0.55,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:07
240831-151909,1,PPO,2,20.0,100,0.2,0.76,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:07
240831-151909,1,PPO,4,17.0,100,0.17,0.54,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:07
240831-151828,1,PPO,3,9.0,151,0.059602649006622516,1.01,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:07
240831-205653,1,PPO,0,23.0,100,0.23,0.55,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:07
240831-151828,1,PPO,4,29.0,151,0.19205298013245034,0.96,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:07
240831-205653,1,PPO,1,16.0,100,0.16,0.45,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:07
240831-205653,1,PPO,2,20.0,100,0.2,0.6,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:07
240831-205653,1,PPO,3,15.0,100,0.15,0.4,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:07
240831-205653,1,PPO,4,17.0,100,0.17,0.39,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:07
240831-205725,1,PPO,0,18.0,150,0.12,0.54,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:08
240831-205725,1,PPO,2,23.0,150,0.15333333333333332,0.58,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:08
240831-205725,1,PPO,1,16.0,150,0.10666666666666667,0.58,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:08
240831-205725,1,PPO,3,18.0,150,0.12,0.57,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:08
240831-205725,1,PPO,4,23.0,150,0.15333333333333332,0.74,2,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:08
240901-203651,1,PPO,0,18.0,150,0.12,0.59,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:08
240901-203651,1,PPO,1,16.0,150,0.10666666666666667,0.61,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:08
240901-203651,1,PPO,2,23.0,150,0.15333333333333332,0.61,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:08
240901-205353,1,PPO,1,11.0,64,0.171875,0.27,2,41,240901_latMaz007-mop001half-adjacency.csv,ok,2026-05-05T14:05:08
240901-205353,1,PPO,0,19.0,64,0.296875,0.45,2,41,240901_latMaz007-mop001half-adjacency.csv,ok,2026-05-05T14:05:08
240901-203651,1,PPO,3,18.0,150,0.12,0.64,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:08
240901-205353,1,PPO,2,13.0,64,0.203125,0.3,2,41,240901_latMaz007-mop001half-adjacency.csv,ok,2026-05-05T14:05:08
240901-205353,1,PPO,3,18.0,64,0.28125,0.31,2,41,240901_latMaz007-mop001half-adjacency.csv,ok,2026-05-05T14:05:08
240901-224944,1,PPO,1,11.0,64,0.171875,0.32,1,35,240901_latMaz007-mop001half-adjacency.csv,ok,2026-05-05T14:05:08
240901-224944,1,PPO,2,10.0,64,0.15625,0.31,1,35,240901_latMaz007-mop001half-adjacency.csv,ok,2026-05-05T14:05:09
240901-205353,1,PPO,4,17.0,64,0.265625,0.52,2,41,240901_latMaz007-mop001half-adjacency.csv,ok,2026-05-05T14:05:09
240901-203651,1,PPO,4,23.0,150,0.15333333333333332,0.89,1,35,240824_latent_maze_006-mop0half-adjacency.csv,ok,2026-05-05T14:05:09
240901-224944,1,PPO,0,16.0,64,0.25,0.54,1,35,240901_latMaz007-mop001half-adjacency.csv,ok,2026-05-05T14:05:09
240901-224944,1,PPO,3,16.0,64,0.25,0.32,1,35,240901_latMaz007-mop001half-adjacency.csv,ok,2026-05-05T14:05:09
240905-161017,1,PPO,0,16.0,53,0.3018867924528302,0.49,2,41,240901_latMaz007-mop001half-adjacency.csv,ok,2026-05-05T14:05:09
240901-224944,1,PPO,4,15.0,64,0.234375,0.62,1,35,240901_latMaz007-mop001half-adjacency.csv,ok,2026-05-05T14:05:09
240905-161017,1,PPO,1,17.0,53,0.32075471698113206,0.51,2,41,240901_latMaz007-mop001half-adjacency.csv,ok,2026-05-05T14:05:09
240905-161017,1,PPO,3,21.0,53,0.39622641509433965,0.55,2,41,240901_latMaz007-mop001half-adjacency.csv,ok,2026-05-05T14:05:09
240906-112537,1,PPO,0,18.0,53,0.33962264150943394,0.54,1,35,240901_latMaz007-mop001half-adjacency.csv,ok,2026-05-05T14:05:09
240905-161017,1,PPO,4,12.0,53,0.22641509433962265,0.56,2,41,240901_latMaz007-mop001half-adjacency.csv,ok,2026-05-05T14:05:09
240906-112537,1,PPO,1,17.0,53,0.32075471698113206,0.56,1,35,240901_latMaz007-mop001half-adjacency.csv,ok,2026-05-05T14:05:09
240905-161017,1,PPO,2,15.0,53,0.2830188679245283,0.69,2,41,240901_latMaz007-mop001half-adjacency.csv,ok,2026-05-05T14:05:09
240906-112537,1,PPO,2,14.0,53,0.2641509433962264,0.59,1,35,240901_latMaz007-mop001half-adjacency.csv,ok,2026-05-05T14:05:10
240906-112537,1,PPO,3,21.0,53,0.39622641509433965,0.55,1,35,240901_latMaz007-mop001half-adjacency.csv,ok,2026-05-05T14:05:10
240906-112537,1,PPO,4,12.0,53,0.22641509433962265,0.54,1,35,240901_latMaz007-mop001half-adjacency.csv,ok,2026-05-05T14:05:10
240906-115932,3,PPO,2,13.0,64,0.203125,0.37,2,41,240901_latMaz007-mop001half-adjacency.csv,ok,2026-05-05T14:05:10
240906-115932,3,PPO,1,11.0,64,0.171875,0.39,2,41,240901_latMaz007-mop001half-adjacency.csv,ok,2026-05-05T14:05:10
