exp_moment,animal_ID,model,hpo_config,pretrain_type,n_pretrain_episodes,repeat_idx,total_reward,n_actions,seed,elapsed_s,timestamp
251229-180544,031,DQN,default,target_session,0,4,142.0,318,46,0.24976372718811035,2026-03-16T20:35:55.318389
251229-180544,031,DQN,default,target_session,1,0,107.0,318,42,0.39331603050231934,2026-03-16T20:35:55.711730
251229-180544,031,DQN,default,target_session,1,1,184.0,318,43,0.4323110580444336,2026-03-16T20:35:56.144061
251229-180544,031,DQN,default,target_session,1,2,56.0,318,44,0.414414644241333,2026-03-16T20:35:56.558504
251229-180544,031,DQN,default,target_session,1,3,207.0,318,45,0.44368791580200195,2026-03-16T20:35:57.002213
251229-180544,031,DQN,default,target_session,1,4,140.0,318,46,0.3910701274871826,2026-03-16T20:35:57.393304
251229-180544,031,DQN,default,target_session,2,0,77.0,318,42,0.5279541015625,2026-03-16T20:35:57.921281
251229-180544,031,DQN,default,target_session,2,1,177.0,318,43,0.5846929550170898,2026-03-16T20:35:58.505995
251229-180544,031,DQN,default,target_session,2,2,48.0,318,44,0.5616271495819092,2026-03-16T20:35:59.067645
251229-180544,031,DQN,default,target_session,2,3,220.0,318,45,0.5951318740844727,2026-03-16T20:35:59.662799
251229-180544,031,DQN,default,target_session,2,4,237.0,318,46,0.5263509750366211,2026-03-16T20:36:00.189169
251229-180544,031,DQN,default,target_session,5,0,106.0,318,42,0.945472002029419,2026-03-16T20:36:01.134663
251229-180544,031,DQN,default,target_session,5,1,126.0,318,43,0.9989497661590576,2026-03-16T20:36:02.133632
251229-180544,031,DQN,default,target_session,5,2,275.0,318,44,0.9734680652618408,2026-03-16T20:36:03.107122
251229-180544,031,DQN,default,target_session,5,3,239.0,318,45,0.9976987838745117,2026-03-16T20:36:04.104843
251229-180544,031,DQN,default,target_session,5,4,264.0,318,46,0.971289873123169,2026-03-16T20:36:05.076152
251229-180544,031,DQN,default,target_session,10,0,159.0,318,42,1.6116361618041992,2026-03-16T20:36:06.687811
251229-180544,031,DQN,default,target_session,10,1,84.0,318,43,1.6701440811157227,2026-03-16T20:36:08.357977
251229-180544,031,DQN,default,target_session,10,2,268.0,318,44,1.6999189853668213,2026-03-16T20:36:10.057920
251229-180544,031,DQN,default,target_session,10,3,279.0,318,45,1.7197620868682861,2026-03-16T20:36:11.777703
251229-180544,031,DQN,default,target_session,10,4,234.0,318,46,1.6585187911987305,2026-03-16T20:36:13.436244
251229-180544,031,DQN,default,target_session,20,0,138.0,318,42,3.10056209564209,2026-03-16T20:36:16.536830
251229-180544,031,DQN,default,target_session,20,1,123.0,318,43,3.115586042404175,2026-03-16T20:36:19.652439
251229-180544,031,DQN,default,target_session,20,2,250.0,318,44,3.0913028717041016,2026-03-16T20:36:22.743765
251229-180544,031,DQN,default,target_session,20,3,250.0,318,45,3.080801010131836,2026-03-16T20:36:25.824588
251229-180544,031,DQN,default,target_session,20,4,227.0,318,46,3.077824115753174,2026-03-16T20:36:28.902436
251228-174043,031,DQN,default,target_session,0,0,23.0,195,42,0.18110299110412598,2026-03-16T20:36:29.085694
251228-174043,031,DQN,default,target_session,0,1,57.0,195,43,0.17684698104858398,2026-03-16T20:36:29.262563
251228-174043,031,DQN,default,target_session,0,2,12.0,195,44,0.17331290245056152,2026-03-16T20:36:29.435899
251228-174043,031,DQN,default,target_session,0,3,8.0,195,45,0.2228560447692871,2026-03-16T20:36:29.658777
251228-174043,031,DQN,default,target_session,0,4,14.0,195,46,0.20263075828552246,2026-03-16T20:36:29.861431
251228-174043,031,DQN,default,target_session,1,0,12.0,195,42,0.27197694778442383,2026-03-16T20:36:30.133432
251228-174043,031,DQN,default,target_session,1,1,157.0,195,43,0.27634692192077637,2026-03-16T20:36:30.409801
251228-174043,031,DQN,default,target_session,1,2,70.0,195,44,0.26937222480773926,2026-03-16T20:36:30.679196
251228-174043,031,DQN,default,target_session,1,3,21.0,195,45,0.3338339328765869,2026-03-16T20:36:31.013051
251228-174043,031,DQN,default,target_session,1,4,78.0,195,46,0.2683100700378418,2026-03-16T20:36:31.281382
251228-174043,031,DQN,default,target_session,2,0,87.0,195,42,0.3714778423309326,2026-03-16T20:36:31.652885
251228-174043,031,DQN,default,target_session,2,1,97.0,195,43,0.350750207901001,2026-03-16T20:36:32.003659
251228-174043,031,DQN,default,target_session,2,2,140.0,195,44,0.35703611373901367,2026-03-16T20:36:32.360717
251228-174043,031,DQN,default,target_session,2,3,21.0,195,45,0.4737851619720459,2026-03-16T20:36:32.834526
251228-174043,031,DQN,default,target_session,2,4,103.0,195,46,0.36626601219177246,2026-03-16T20:36:33.200814
251228-174043,031,DQN,default,target_session,5,0,129.0,195,42,0.6260948181152344,2026-03-16T20:36:33.826934
251228-174043,031,DQN,default,target_session,5,1,139.0,195,43,0.5932769775390625,2026-03-16T20:36:34.420232
251228-174043,031,DQN,default,target_session,5,2,8.0,195,44,0.6212739944458008,2026-03-16T20:36:35.041527
251228-174043,031,DQN,default,target_session,5,3,125.0,195,45,0.7696869373321533,2026-03-16T20:36:35.811236
251228-174043,031,DQN,default,target_session,5,4,111.0,195,46,0.618300199508667,2026-03-16T20:36:36.429558
251228-174043,031,DQN,default,target_session,10,0,131.0,195,42,1.0637712478637695,2026-03-16T20:36:37.493353
251228-174043,031,DQN,default,target_session,10,1,112.0,195,43,1.0266180038452148,2026-03-16T20:36:38.519993
251228-174043,031,DQN,default,target_session,10,2,8.0,195,44,1.0443239212036133,2026-03-16T20:36:39.564343
251228-174043,031,DQN,default,target_session,10,3,78.0,195,45,1.1738121509552002,2026-03-16T20:36:40.738174
251228-174043,031,DQN,default,target_session,10,4,150.0,195,46,1.043888807296753,2026-03-16T20:36:41.782083
251228-174043,031,DQN,default,target_session,20,0,111.0,195,42,1.9175360202789307,2026-03-16T20:36:43.699642
251228-174043,031,DQN,default,target_session,20,1,122.0,195,43,1.8833181858062744,2026-03-16T20:36:45.582981
251228-174043,031,DQN,default,target_session,20,2,88.0,195,44,1.874586820602417,2026-03-16T20:36:47.457590
251228-174043,031,DQN,default,target_session,20,3,61.0,195,45,2.04414701461792,2026-03-16T20:36:49.501760
251228-174043,031,DQN,default,target_session,20,4,145.0,195,46,1.9086329936981201,2026-03-16T20:36:51.410415
251227-174332,031,DQN,default,target_session,0,0,26.0,247,42,0.21068096160888672,2026-03-16T20:36:51.624043
251227-174332,031,DQN,default,target_session,0,1,98.0,247,43,0.1935863494873047,2026-03-16T20:36:51.817652
251227-174332,031,DQN,default,target_session,0,2,28.0,247,44,0.19758391380310059,2026-03-16T20:36:52.015259
251227-174332,031,DQN,default,target_session,0,3,10.0,247,45,0.2368488311767578,2026-03-16T20:36:52.252128
251227-174332,031,DQN,default,target_session,0,4,57.0,247,46,0.2270340919494629,2026-03-16T20:36:52.479185
251227-174332,031,DQN,default,target_session,1,0,152.0,247,42,0.3086838722229004,2026-03-16T20:36:52.787893
251227-174332,031,DQN,default,target_session,1,1,96.0,247,43,0.3020627498626709,2026-03-16T20:36:53.089976
251227-174332,031,DQN,default,target_session,1,2,111.0,247,44,0.3128650188446045,2026-03-16T20:36:53.402863
251227-174332,031,DQN,default,target_session,1,3,23.0,247,45,0.3837141990661621,2026-03-16T20:36:53.786599
251227-174332,031,DQN,default,target_session,1,4,145.0,247,46,0.3237168788909912,2026-03-16T20:36:54.110337
251227-174332,031,DQN,default,target_session,2,0,163.0,247,42,0.5864782333374023,2026-03-16T20:36:54.696840
251227-174332,031,DQN,default,target_session,2,1,193.0,247,43,0.5061769485473633,2026-03-16T20:36:55.203038
251227-174332,031,DQN,default,target_session,2,2,185.0,247,44,0.49033689498901367,2026-03-16T20:36:55.693397
251227-174332,031,DQN,default,target_session,2,3,23.0,247,45,0.6344490051269531,2026-03-16T20:36:56.327867
251227-174332,031,DQN,default,target_session,2,4,197.0,247,46,0.45679306983947754,2026-03-16T20:36:56.784680
251227-174332,031,DQN,default,target_session,5,0,206.0,247,42,0.7392010688781738,2026-03-16T20:36:57.523905
251227-174332,031,DQN,default,target_session,5,1,22.0,247,43,0.735098123550415,2026-03-16T20:36:58.259022
251227-174332,031,DQN,default,target_session,5,2,181.0,247,44,0.7581479549407959,2026-03-16T20:36:59.017192
251227-174332,031,DQN,default,target_session,5,3,23.0,247,45,0.8211898803710938,2026-03-16T20:36:59.838402
251227-174332,031,DQN,default,target_session,5,4,158.0,247,46,0.7307510375976562,2026-03-16T20:37:00.569174
251227-174332,031,DQN,default,target_session,10,0,158.0,247,42,1.2760200500488281,2026-03-16T20:37:01.845233
251227-174332,031,DQN,default,target_session,10,1,190.0,247,43,1.2877490520477295,2026-03-16T20:37:03.133001
251227-174332,031,DQN,default,target_session,10,2,164.0,247,44,1.2698330879211426,2026-03-16T20:37:04.402855
251227-174332,031,DQN,default,target_session,10,3,69.0,247,45,1.4106450080871582,2026-03-16T20:37:05.813521
251227-174332,031,DQN,default,target_session,10,4,187.0,247,46,1.304137945175171,2026-03-16T20:37:07.117680
251227-174332,031,DQN,default,target_session,20,0,183.0,247,42,2.3942227363586426,2026-03-16T20:37:09.511927
251227-174332,031,DQN,default,target_session,20,1,153.0,247,43,2.3732430934906006,2026-03-16T20:37:11.885192
251227-174332,031,DQN,default,target_session,20,2,184.0,247,44,2.3876748085021973,2026-03-16T20:37:14.272887
251227-174332,031,DQN,default,target_session,20,3,51.0,247,45,2.5011091232299805,2026-03-16T20:37:16.774016
251227-174332,031,DQN,default,target_session,20,4,175.0,247,46,2.325007915496826,2026-03-16T20:37:19.099046
251226-181307,031,DQN,default,target_session,0,0,23.0,208,42,0.1885077953338623,2026-03-16T20:37:19.288069
251226-181307,031,DQN,default,target_session,0,1,66.0,208,43,0.19872498512268066,2026-03-16T20:37:19.486817
251226-181307,031,DQN,default,target_session,0,2,12.0,208,44,0.18831634521484375,2026-03-16T20:37:19.675155
251226-181307,031,DQN,default,target_session,0,3,8.0,208,45,0.21515870094299316,2026-03-16T20:37:19.890336
251226-181307,031,DQN,default,target_session,0,4,25.0,208,46,0.20462512969970703,2026-03-16T20:37:20.094982
251226-181307,031,DQN,default,target_session,1,0,93.0,208,42,0.2767360210418701,2026-03-16T20:37:20.371743
251226-181307,031,DQN,default,target_session,1,1,123.0,208,43,0.2839243412017822,2026-03-16T20:37:20.655690
251226-181307,031,DQN,default,target_session,1,2,87.0,208,44,0.26670002937316895,2026-03-16T20:37:20.922411
251226-181307,031,DQN,default,target_session,1,3,17.0,208,45,0.3570520877838135,2026-03-16T20:37:21.279483
251226-181307,031,DQN,default,target_session,1,4,57.0,208,46,0.30957579612731934,2026-03-16T20:37:21.589080
251226-181307,031,DQN,default,target_session,2,0,151.0,208,42,0.37557411193847656,2026-03-16T20:37:21.964678
251226-181307,031,DQN,default,target_session,2,1,95.0,208,43,0.35909295082092285,2026-03-16T20:37:22.323792
251226-181307,031,DQN,default,target_session,2,2,32.0,208,44,0.38179516792297363,2026-03-16T20:37:22.705608
251226-181307,031,DQN,default,target_session,2,3,23.0,208,45,0.46959400177001953,2026-03-16T20:37:23.175224
251226-181307,031,DQN,default,target_session,2,4,105.0,208,46,0.4102351665496826,2026-03-16T20:37:23.585482
251226-181307,031,DQN,default,target_session,5,0,156.0,208,42,0.6422340869903564,2026-03-16T20:37:24.227740
251226-181307,031,DQN,default,target_session,5,1,52.0,208,43,0.6592569351196289,2026-03-16T20:37:24.887018
251226-181307,031,DQN,default,target_session,5,2,153.0,208,44,0.6425750255584717,2026-03-16T20:37:25.529615
251226-181307,031,DQN,default,target_session,5,3,23.0,208,45,0.7612810134887695,2026-03-16T20:37:26.290918
251226-181307,031,DQN,default,target_session,5,4,152.0,208,46,0.6971378326416016,2026-03-16T20:37:26.988078
251226-181307,031,DQN,default,target_session,10,0,153.0,208,42,1.083479881286621,2026-03-16T20:37:28.071583
251226-181307,031,DQN,default,target_session,10,1,124.0,208,43,1.1004397869110107,2026-03-16T20:37:29.172045
251226-181307,031,DQN,default,target_session,10,2,160.0,208,44,1.110854148864746,2026-03-16T20:37:30.282919
251226-181307,031,DQN,default,target_session,10,3,37.0,208,45,1.2536940574645996,2026-03-16T20:37:31.536635
251226-181307,031,DQN,default,target_session,10,4,153.0,208,46,1.1349480152130127,2026-03-16T20:37:32.671607
251226-181307,031,DQN,default,target_session,20,0,136.0,208,42,2.0073959827423096,2026-03-16T20:37:34.679027
251226-181307,031,DQN,default,target_session,20,1,160.0,208,43,1.9861218929290771,2026-03-16T20:37:36.665172
251226-181307,031,DQN,default,target_session,20,2,165.0,208,44,2.0417559146881104,2026-03-16T20:37:38.706948
251226-181307,031,DQN,default,target_session,20,3,92.0,208,45,2.15002179145813,2026-03-16T20:37:40.856992
251226-181307,031,DQN,default,target_session,20,4,155.0,208,46,2.053382158279419,2026-03-16T20:37:42.910395
251225-181630,031,DQN,default,target_session,0,0,21.0,178,42,0.17615580558776855,2026-03-16T20:37:43.087084
251225-181630,031,DQN,default,target_session,0,1,41.0,178,43,0.169813871383667,2026-03-16T20:37:43.256920
251225-181630,031,DQN,default,target_session,0,2,12.0,178,44,0.16501903533935547,2026-03-16T20:37:43.421960
251225-181630,031,DQN,default,target_session,0,3,8.0,178,45,0.2173008918762207,2026-03-16T20:37:43.639282
251225-181630,031,DQN,default,target_session,0,4,10.0,178,46,0.1732180118560791,2026-03-16T20:37:43.812523
251225-181630,031,DQN,default,target_session,1,0,82.0,178,42,0.25859618186950684,2026-03-16T20:37:44.071144
251225-181630,031,DQN,default,target_session,1,1,122.0,178,43,0.2457869052886963,2026-03-16T20:37:44.316952
251225-181630,031,DQN,default,target_session,1,2,69.0,178,44,0.23811602592468262,2026-03-16T20:37:44.555089
251225-181630,031,DQN,default,target_session,1,3,56.0,178,45,0.30667901039123535,2026-03-16T20:37:44.861787
251225-181630,031,DQN,default,target_session,1,4,41.0,178,46,0.2696230411529541,2026-03-16T20:37:45.131432
251225-181630,031,DQN,default,target_session,2,0,135.0,178,42,0.35266613960266113,2026-03-16T20:37:45.484122
251225-181630,031,DQN,default,target_session,2,1,92.0,178,43,0.3379840850830078,2026-03-16T20:37:45.822126
251225-181630,031,DQN,default,target_session,2,2,72.0,178,44,0.3213818073272705,2026-03-16T20:37:46.143531
251225-181630,031,DQN,default,target_session,2,3,139.0,178,45,0.37821102142333984,2026-03-16T20:37:46.521763
251225-181630,031,DQN,default,target_session,2,4,109.0,178,46,0.3574342727661133,2026-03-16T20:37:46.879222
251225-181630,031,DQN,default,target_session,5,0,145.0,178,42,0.5708878040313721,2026-03-16T20:37:47.450134
251225-181630,031,DQN,default,target_session,5,1,121.0,178,43,0.5635950565338135,2026-03-16T20:37:48.013750
251225-181630,031,DQN,default,target_session,5,2,132.0,178,44,0.5582919120788574,2026-03-16T20:37:48.572061
251225-181630,031,DQN,default,target_session,5,3,106.0,178,45,0.6047177314758301,2026-03-16T20:37:49.176800
251225-181630,031,DQN,default,target_session,5,4,78.0,178,46,0.5891420841217041,2026-03-16T20:37:49.765960
251225-181630,031,DQN,default,target_session,10,0,140.0,178,42,0.982694149017334,2026-03-16T20:37:50.748679
251225-181630,031,DQN,default,target_session,10,1,102.0,178,43,0.9454059600830078,2026-03-16T20:37:51.694105
251225-181630,031,DQN,default,target_session,10,2,118.0,178,44,0.9367721080780029,2026-03-16T20:37:52.630897
251225-181630,031,DQN,default,target_session,10,3,140.0,178,45,0.9966380596160889,2026-03-16T20:37:53.627556
251225-181630,031,DQN,default,target_session,10,4,8.0,178,46,0.9553687572479248,2026-03-16T20:37:54.582945
251225-181630,031,DQN,default,target_session,20,0,136.0,178,42,1.7523462772369385,2026-03-16T20:37:56.335316
251225-181630,031,DQN,default,target_session,20,1,119.0,178,43,1.758786678314209,2026-03-16T20:37:58.094124
251225-181630,031,DQN,default,target_session,20,2,129.0,178,44,1.73262619972229,2026-03-16T20:37:59.826772
251225-181630,031,DQN,default,target_session,20,3,134.0,178,45,1.7927289009094238,2026-03-16T20:38:01.619520
251225-181630,031,DQN,default,target_session,20,4,84.0,178,46,1.7255120277404785,2026-03-16T20:38:03.345050
251224-181729,031,DQN,default,target_session,0,0,13.0,80,42,0.12735986709594727,2026-03-16T20:38:03.472899
251224-181729,031,DQN,default,target_session,0,1,20.0,80,43,0.11493492126464844,2026-03-16T20:38:03.587857
251224-181729,031,DQN,default,target_session,0,2,12.0,80,44,0.1096489429473877,2026-03-16T20:38:03.697528
251224-181729,031,DQN,default,target_session,0,3,7.0,80,45,0.1331782341003418,2026-03-16T20:38:03.830726
251224-181729,031,DQN,default,target_session,0,4,7.0,80,46,0.12749481201171875,2026-03-16T20:38:03.958241
251224-181729,031,DQN,default,target_session,1,0,35.0,80,42,0.1591799259185791,2026-03-16T20:38:04.117446
251224-181729,031,DQN,default,target_session,1,1,22.0,80,43,0.19773483276367188,2026-03-16T20:38:04.315203
251224-181729,031,DQN,default,target_session,1,2,5.0,80,44,0.15953898429870605,2026-03-16T20:38:04.474762
251224-181729,031,DQN,default,target_session,1,3,13.0,80,45,0.17181968688964844,2026-03-16T20:38:04.646603
251224-181729,031,DQN,default,target_session,1,4,12.0,80,46,0.15161609649658203,2026-03-16T20:38:04.798240
251224-181729,031,DQN,default,target_session,2,0,36.0,80,42,0.20043683052062988,2026-03-16T20:38:04.998700
251224-181729,031,DQN,default,target_session,2,1,12.0,80,43,0.23722100257873535,2026-03-16T20:38:05.235943
251224-181729,031,DQN,default,target_session,2,2,19.0,80,44,0.18756890296936035,2026-03-16T20:38:05.423533
251224-181729,031,DQN,default,target_session,2,3,13.0,80,45,0.21092700958251953,2026-03-16T20:38:05.634480
251224-181729,031,DQN,default,target_session,2,4,17.0,80,46,0.20040082931518555,2026-03-16T20:38:05.834901
251224-181729,031,DQN,default,target_session,5,0,66.0,80,42,0.310394287109375,2026-03-16T20:38:06.145319
251224-181729,031,DQN,default,target_session,5,1,51.0,80,43,0.35056591033935547,2026-03-16T20:38:06.495906
251224-181729,031,DQN,default,target_session,5,2,27.0,80,44,0.31717705726623535,2026-03-16T20:38:06.813104
251224-181729,031,DQN,default,target_session,5,3,29.0,80,45,0.30966901779174805,2026-03-16T20:38:07.122792
251224-181729,031,DQN,default,target_session,5,4,56.0,80,46,0.3165619373321533,2026-03-16T20:38:07.439375
251224-181729,031,DQN,default,target_session,10,0,47.0,80,42,0.4880340099334717,2026-03-16T20:38:07.927430
251224-181729,031,DQN,default,target_session,10,1,53.0,80,43,0.5295648574829102,2026-03-16T20:38:08.457015
251224-181729,031,DQN,default,target_session,10,2,14.0,80,44,0.4915771484375,2026-03-16T20:38:08.948611
251224-181729,031,DQN,default,target_session,10,3,22.0,80,45,0.47788119316101074,2026-03-16T20:38:09.426513
251224-181729,031,DQN,default,target_session,10,4,56.0,80,46,0.48392820358276367,2026-03-16T20:38:09.910462
251224-181729,031,DQN,default,target_session,20,0,56.0,80,42,0.8512308597564697,2026-03-16T20:38:10.761719
251224-181729,031,DQN,default,target_session,20,1,66.0,80,43,0.8610682487487793,2026-03-16T20:38:11.622806
